//DATASET,
//created,Tue, 07 Jul 2026 14:25:05 GMT

//TRACE,Waveform,Input 1
//SampledBand
#Time,Amplitude
#(ns),(a.u.)
0.8159,0.0008
0.8165,0.0009
0.8171,0.001
0.8176,0.001
0.8182,0.0011
0.8188,0.0012
0.8194,0.0013
0.82,0.0014
0.8206,0.0014
0.8212,0.0015
0.8218,0.0015
0.8224,0.0016
0.8229,0.0016
0.8235,0.0016
0.8241,0.0016
0.8247,0.0017
0.8253,0.0017
0.8259,0.0017
0.8265,0.0017
0.8271,0.0017
0.8276,0.0017
0.8282,0.0017
0.8288,0.0017
0.8294,0.0017
0.83,0.0016
0.8306,0.0016
0.8312,0.0016
0.8318,0.0016
0.8324,0.0016
0.8329,0.0016
0.8335,0.0015
0.8341,0.0015
0.8347,0.0014
0.8353,0.0014
0.8359,0.0013
0.8365,0.0013
0.8371,0.0012
0.8376,0.0011
0.8382,0.001
0.8388,0.0009
0.8394,0.0009
0.84,0.0008
0.8406,0.0007
0.8412,0.0007
0.8418,0.0006
0.8424,0.0006
0.8429,0.0005
0.8435,0.0005
0.8441,0.0005
0.8447,0.0005
0.8453,0.0005
0.8459,0.0005
0.8465,0.0005
0.8471,0.0005
0.8476,0.0005
0.8482,0.0005
0.8488,0.0005
0.8494,0.0005
0.85,0.0005
0.8506,0.0005
0.8512,0.0006
0.8518,0.0006
0.8524,0.0006
0.8529,0.0007
0.8535,0.0008
0.8541,0.0008
0.8547,0.0009
0.8553,0.001
0.8559,0.0011
0.8565,0.0011
0.8571,0.0012
0.8576,0.0013
0.8582,0.0014
0.8588,0.0014
0.8594,0.0015
0.86,0.0015
0.8606,0.0016
0.8612,0.0016
0.8618,0.0016
0.8624,0.0016
0.8629,0.0016
0.8635,0.0016
0.8641,0.0016
0.8647,0.0016
0.8653,0.0016
0.8659,0.0015
0.8665,0.0015
0.8671,0.0015
0.8676,0.0014
0.8682,0.0014
0.8688,0.0014
0.8694,0.0013
0.87,0.0012
0.8706,0.0012
0.8712,0.0011
0.8718,0.001
0.8724,0.0009
0.8729,0.0008
0.8735,0.0007
0.8741,0.0006
0.8747,0.0005
0.8753,0.0004
0.8759,0.0003
0.8765,0.0002
0.8771,0.0002
0.8776,0.0001
0.8782,0.0001
0.8788,0
0.8794,0
0.88,0.0001
0.8806,0.0001
0.8812,0.0002
0.8818,0.0003
0.8824,0.0004
0.8829,0.0005
0.8835,0.0006
0.8841,0.0008
0.8847,0.0009
0.8853,0.0011
0.8859,0.0012
0.8865,0.0013
0.8871,0.0015
0.8876,0.0016
0.8882,0.0016
0.8888,0.0017
0.8894,0.0017
0.89,0.0017
0.8906,0.0016
0.8912,0.0016
0.8918,0.0015
0.8924,0.0014
0.8929,0.0012
0.8935,0.0011
0.8941,0.0009
0.8947,0.0008
0.8953,0.0006
0.8959,0.0005
0.8965,0.0004
0.8971,0.0003
0.8976,0.0002
0.8982,0.0001
0.8988,0
0.8994,0
0.9,0
0.9006,0
0.9012,0
0.9018,0
0.9024,0
0.9029,0.0001
0.9035,0.0001
0.9041,0.0002
0.9047,0.0002
0.9053,0.0003
0.9059,0.0003
0.9065,0.0004
0.9071,0.0004
0.9076,0.0005
0.9082,0.0005
0.9088,0.0006
0.9094,0.0007
0.91,0.0008
0.9106,0.0008
0.9112,0.0009
0.9118,0.001
0.9124,0.0011
0.9129,0.0012
0.9135,0.0013
0.9141,0.0014
0.9147,0.0014
0.9153,0.0015
0.9159,0.0016
0.9165,0.0016
0.9171,0.0016
0.9176,0.0017
0.9182,0.0017
0.9188,0.0016
0.9194,0.0016
0.92,0.0016
0.9206,0.0015
0.9212,0.0014
0.9218,0.0013
0.9224,0.0012
0.9229,0.0011
0.9235,0.0011
0.9241,0.001
0.9247,0.0009
0.9253,0.0008
0.9259,0.0007
0.9265,0.0006
0.9271,0.0005
0.9276,0.0005
0.9282,0.0004
0.9288,0.0004
0.9294,0.0003
0.93,0.0003
0.9306,0.0002
0.9312,0.0002
0.9318,0.0001
0.9324,0.0001
0.9329,0.0001
0.9335,0
0.9341,0
0.9347,0
0.9353,0
0.9359,0
0.9365,0.0001
0.9371,0.0001
0.9376,0.0001
0.9382,0.0002
0.9388,0.0003
0.9394,0.0003
0.94,0.0004
0.9406,0.0005
0.9412,0.0006
0.9418,0.0007
0.9424,0.0008
0.9429,0.0008
0.9435,0.0009
0.9441,0.0009
0.9447,0.001
0.9453,0.001
0.9459,0.001
0.9465,0.001
0.9471,0.001
0.9476,0.0009
0.9482,0.0009
0.9488,0.0008
0.9494,0.0007
0.95,0.0007
0.9506,0.0006
0.9512,0.0005
0.9518,0.0004
0.9524,0.0004
0.9529,0.0003
0.9535,0.0002
0.9541,0.0002
0.9547,0.0001
0.9553,0.0001
0.9559,0.0001
0.9565,0.0001
0.9571,0.0001
0.9576,0.0001
0.9582,0.0001
0.9588,0.0001
0.9594,0.0002
0.96,0.0002
0.9606,0.0002
0.9612,0.0003
0.9618,0.0003
0.9624,0.0003
0.9629,0.0004
0.9635,0.0004
0.9641,0.0005
0.9647,0.0005
0.9653,0.0006
0.9659,0.0007
0.9665,0.0008
0.9671,0.0009
0.9676,0.0009
0.9682,0.001
0.9688,0.0011
0.9694,0.0012
0.97,0.0013
0.9706,0.0014
0.9712,0.0015
0.9718,0.0016
0.9724,0.0016
0.9729,0.0017
0.9735,0.0017
0.9741,0.0017
0.9747,0.0017
0.9753,0.0018
0.9759,0.0018
0.9765,0.0018
0.9771,0.0017
0.9776,0.0017
0.9782,0.0017
0.9788,0.0017
0.9794,0.0017
0.98,0.0016
0.9806,0.0016
0.9812,0.0016
0.9818,0.0016
0.9824,0.0016
0.9829,0.0016
0.9835,0.0016
0.9841,0.0016
0.9847,0.0016
0.9853,0.0016
0.9859,0.0016
0.9865,0.0016
0.9871,0.0016
0.9876,0.0016
0.9882,0.0016
0.9888,0.0017
0.9894,0.0017
0.99,0.0017
0.9906,0.0017
0.9912,0.0017
0.9918,0.0017
0.9924,0.0017
0.9929,0.0017
0.9935,0.0016
0.9941,0.0016
0.9947,0.0016
0.9953,0.0015
0.9959,0.0014
0.9965,0.0013
0.9971,0.0013
0.9976,0.0012
0.9982,0.0011
0.9988,0.001
0.9994,0.0009
1,0.0009
1.0006,0.0008
1.0012,0.0007
1.0018,0.0007
1.0024,0.0006
1.0029,0.0005
1.0035,0.0005
1.0041,0.0004
1.0047,0.0003
1.0053,0.0003
1.0059,0.0002
1.0065,0.0002
1.0071,0.0001
1.0076,0.0001
1.0082,0.0001
1.0088,0
1.0094,0
1.01,0
1.0106,0
1.0112,0
1.0118,0
1.0124,0
1.0129,0.0001
1.0135,0.0001
1.0141,0.0002
1.0147,0.0003
1.0153,0.0003
1.0159,0.0004
1.0165,0.0005
1.0171,0.0006
1.0176,0.0007
1.0182,0.0007
1.0188,0.0008
1.0194,0.0009
1.02,0.0009
1.0206,0.001
1.0212,0.001
1.0218,0.0011
1.0224,0.0011
1.0229,0.0012
1.0235,0.0012
1.0241,0.0012
1.0247,0.0012
1.0253,0.0012
1.0259,0.0013
1.0265,0.0013
1.0271,0.0012
1.0276,0.0012
1.0282,0.0012
1.0288,0.0012
1.0294,0.0012
1.03,0.0012
1.0306,0.0012
1.0312,0.0012
1.0318,0.0012
1.0324,0.0012
1.0329,0.0012
1.0335,0.0012
1.0341,0.0012
1.0347,0.0012
1.0353,0.0013
1.0359,0.0013
1.0365,0.0013
1.0371,0.0013
1.0376,0.0013
1.0382,0.0012
1.0388,0.0012
1.0394,0.0012
1.04,0.0011
1.0406,0.0011
1.0412,0.001
1.0418,0.0009
1.0424,0.0009
1.0429,0.0008
1.0435,0.0007
1.0441,0.0006
1.0447,0.0005
1.0453,0.0004
1.0459,0.0003
1.0465,0.0002
1.0471,0.0001
1.0476,0.0001
1.0482,0
1.0488,0
1.0494,0
1.05,0
1.0506,0.0001
1.0512,0.0001
1.0518,0.0002
1.0524,0.0002
1.0529,0.0003
1.0535,0.0004
1.0541,0.0005
1.0547,0.0006
1.0553,0.0007
1.0559,0.0008
1.0565,0.0009
1.0571,0.0009
1.0576,0.001
1.0582,0.0011
1.0588,0.0011
1.0594,0.0011
1.06,0.0012
1.0606,0.0012
1.0612,0.0012
1.0618,0.0012
1.0624,0.0012
1.0629,0.0012
1.0635,0.0012
1.0641,0.0012
1.0647,0.0012
1.0653,0.0012
1.0659,0.0012
1.0665,0.0012
1.0671,0.0012
1.0676,0.0012
1.0682,0.0012
1.0688,0.0012
1.0694,0.0012
1.07,0.0012
1.0706,0.0012
1.0712,0.0012
1.0718,0.0012
1.0724,0.0012
1.0729,0.0012
1.0735,0.0012
1.0741,0.0012
1.0747,0.0012
1.0753,0.0012
1.0759,0.0011
1.0765,0.0011
1.0771,0.0011
1.0776,0.0011
1.0782,0.001
1.0788,0.001
1.0794,0.0009
1.08,0.0008
1.0806,0.0007
1.0812,0.0006
1.0818,0.0006
1.0824,0.0005
1.0829,0.0004
1.0835,0.0003
1.0841,0.0002
1.0847,0.0002
1.0853,0.0001
1.0859,0.0001
1.0865,0
1.0871,0
1.0876,0
1.0882,0
1.0888,0
1.0894,0
1.09,0.0001
1.0906,0.0001
1.0912,0.0002
1.0918,0.0002
1.0924,0.0003
1.0929,0.0003
1.0935,0.0004
1.0941,0.0004
1.0947,0.0005
1.0953,0.0005
1.0959,0.0005
1.0965,0.0005
1.0971,0.0005
1.0976,0.0005
1.0982,0.0005
1.0988,0.0005
1.0994,0.0004
1.1,0.0004
1.1006,0.0003
1.1012,0.0003
1.1018,0.0003
1.1024,0.0002
1.1029,0.0002
1.1035,0.0002
1.1041,0.0001
1.1047,0.0001
1.1053,0.0001
1.1059,0.0001
1.1065,0.0001
1.1071,0.0001
1.1076,0.0001
1.1082,0.0001
1.1088,0.0001
1.1094,0.0001
1.11,0.0002
1.1106,0.0002
1.1112,0.0002
1.1118,0.0003
1.1124,0.0003
1.1129,0.0003
1.1135,0.0004
1.1141,0.0005
1.1147,0.0005
1.1153,0.0006
1.1159,0.0006
1.1165,0.0007
1.1171,0.0008
1.1176,0.0009
1.1182,0.001
1.1188,0.0011
1.1194,0.0012
1.12,0.0013
1.1206,0.0014
1.1212,0.0015
1.1218,0.0016
1.1224,0.0016
1.1229,0.0017
1.1235,0.0017
1.1241,0.0017
1.1247,0.0017
1.1253,0.0017
1.1259,0.0016
1.1265,0.0015
1.1271,0.0014
1.1276,0.0013
1.1282,0.0012
1.1288,0.001
1.1294,0.0009
1.13,0.0007
1.1306,0.0006
1.1312,0.0005
1.1318,0.0004
1.1324,0.0002
1.1329,0.0002
1.1335,0.0001
1.1341,0
1.1347,-0.0001
1.1353,-0.0001
1.1359,-0.0001
1.1365,-0.0001
1.1371,-0.0001
1.1376,-0.0001
1.1382,-0.0001
1.1388,-0.0001
1.1394,-0.0001
1.14,-0.0001
1.1406,-0.0001
1.1412,0
1.1418,0
1.1424,0
1.1429,0.0001
1.1435,0.0001
1.1441,0.0001
1.1447,0.0002
1.1453,0.0002
1.1459,0.0002
1.1465,0.0003
1.1471,0.0003
1.1476,0.0004
1.1482,0.0004
1.1488,0.0004
1.1494,0.0005
1.15,0.0005
1.1506,0.0005
1.1512,0.0005
1.1518,0.0005
1.1524,0.0005
1.1529,0.0005
1.1535,0.0005
1.1541,0.0005
1.1547,0.0005
1.1553,0.0004
1.1559,0.0004
1.1565,0.0003
1.1571,0.0003
1.1576,0.0003
1.1582,0.0002
1.1588,0.0002
1.1594,0.0002
1.16,0.0002
1.1606,0.0001
1.1612,0.0001
1.1618,0.0001
1.1624,0.0001
1.1629,0.0001
1.1635,0.0001
1.1641,0.0001
1.1647,0.0001
1.1653,0.0001
1.1659,0.0001
1.1665,0.0001
1.1671,0.0001
1.1676,0.0001
1.1682,0.0001
1.1688,0
1.1694,0
1.17,0
1.1706,0
1.1712,0
1.1718,0.0001
1.1724,0.0001
1.1729,0.0001
1.1735,0.0001
1.1741,0.0002
1.1747,0.0002
1.1753,0.0002
1.1759,0.0003
1.1765,0.0003
1.1771,0.0004
1.1776,0.0004
1.1782,0.0004
1.1788,0.0005
1.1794,0.0005
1.18,0.0005
1.1806,0.0005
1.1812,0.0005
1.1818,0.0005
1.1824,0.0005
1.1829,0.0005
1.1835,0.0005
1.1841,0.0004
1.1847,0.0004
1.1853,0.0003
1.1859,0.0003
1.1865,0.0002
1.1871,0.0002
1.1876,0.0001
1.1882,0.0001
1.1888,0.0001
1.1894,0
1.19,0
1.1906,0
1.1912,0.0001
1.1918,0.0001
1.1924,0.0002
1.1929,0.0002
1.1935,0.0003
1.1941,0.0004
1.1947,0.0005
1.1953,0.0006
1.1959,0.0007
1.1965,0.0008
1.1971,0.0008
1.1976,0.0009
1.1982,0.001
1.1988,0.001
1.1994,0.0011
1.2,0.0011
1.2006,0.0011
1.2012,0.0011
1.2018,0.0011
1.2024,0.0011
1.2029,0.0011
1.2035,0.001
1.2041,0.001
1.2047,0.001
1.2053,0.0009
1.2059,0.0009
1.2065,0.0008
1.2071,0.0008
1.2076,0.0008
1.2082,0.0007
1.2088,0.0007
1.2094,0.0006
1.21,0.0006
1.2106,0.0005
1.2112,0.0004
1.2118,0.0004
1.2124,0.0003
1.2129,0.0003
1.2135,0.0002
1.2141,0.0001
1.2147,0.0001
1.2153,0
1.2159,0
1.2165,0
1.2171,0
1.2176,0
1.2182,0
1.2188,0
1.2194,0.0001
1.22,0.0002
1.2206,0.0003
1.2212,0.0004
1.2218,0.0005
1.2224,0.0006
1.2229,0.0007
1.2235,0.0009
1.2241,0.001
1.2247,0.0011
1.2253,0.0012
1.2259,0.0013
1.2265,0.0014
1.2271,0.0015
1.2276,0.0016
1.2282,0.0016
1.2288,0.0016
1.2294,0.0017
1.23,0.0017
1.2306,0.0017
1.2312,0.0016
1.2318,0.0016
1.2324,0.0016
1.2329,0.0016
1.2335,0.0015
1.2341,0.0015
1.2347,0.0015
1.2353,0.0014
1.2359,0.0014
1.2365,0.0013
1.2371,0.0013
1.2376,0.0012
1.2382,0.0012
1.2388,0.0011
1.2394,0.001
1.24,0.0009
1.2406,0.0008
1.2412,0.0007
1.2418,0.0007
1.2424,0.0006
1.2429,0.0005
1.2435,0.0004
1.2441,0.0003
1.2447,0.0002
1.2453,0.0002
1.2459,0.0001
1.2465,0.0001
1.2471,0
1.2476,0
1.2482,0
1.2488,-0.0001
1.2494,-0.0001
1.25,-0.0001
1.2506,-0.0001
1.2512,-0.0001
1.2518,-0.0001
1.2524,-0.0001
1.2529,-0.0001
1.2535,-0.0001
1.2541,-0.0001
1.2547,-0.0001
1.2553,-0.0001
1.2559,0
1.2565,0
1.2571,0.0001
1.2576,0.0001
1.2582,0.0002
1.2588,0.0004
1.2594,0.0005
1.26,0.0006
1.2606,0.0008
1.2612,0.0009
1.2618,0.0011
1.2624,0.0012
1.2629,0.0013
1.2635,0.0015
1.2641,0.0016
1.2647,0.0016
1.2653,0.0017
1.2659,0.0017
1.2665,0.0017
1.2671,0.0017
1.2676,0.0016
1.2682,0.0016
1.2688,0.0015
1.2694,0.0014
1.27,0.0013
1.2706,0.0011
1.2712,0.001
1.2718,0.0009
1.2724,0.0008
1.2729,0.0007
1.2735,0.0007
1.2741,0.0006
1.2747,0.0006
1.2753,0.0006
1.2759,0.0006
1.2765,0.0006
1.2771,0.0006
1.2776,0.0007
1.2782,0.0007
1.2788,0.0008
1.2794,0.0008
1.28,0.0009
1.2806,0.001
1.2812,0.001
1.2818,0.0011
1.2824,0.0011
1.2829,0.0012
1.2835,0.0012
1.2841,0.0012
1.2847,0.0012
1.2853,0.0011
1.2859,0.0011
1.2865,0.001
1.2871,0.0009
1.2876,0.0008
1.2882,0.0007
1.2888,0.0006
1.2894,0.0005
1.29,0.0004
1.2906,0.0003
1.2912,0.0002
1.2918,0.0001
1.2924,0.0001
1.2929,0.0001
1.2935,0
1.2941,0.0001
1.2947,0.0001
1.2953,0.0001
1.2959,0.0002
1.2965,0.0003
1.2971,0.0004
1.2976,0.0005
1.2982,0.0007
1.2988,0.0008
1.2994,0.0009
1.3,0.0011
1.3006,0.0012
1.3012,0.0013
1.3018,0.0014
1.3024,0.0015
1.3029,0.0016
1.3035,0.0016
1.3041,0.0017
1.3047,0.0017
1.3053,0.0017
1.3059,0.0017
1.3065,0.0017
1.3071,0.0016
1.3076,0.0016
1.3082,0.0015
1.3088,0.0015
1.3094,0.0015
1.31,0.0014
1.3106,0.0013
1.3112,0.0013
1.3118,0.0012
1.3124,0.0012
1.3129,0.0011
1.3135,0.0011
1.3141,0.001
1.3147,0.0009
1.3153,0.0009
1.3159,0.0008
1.3165,0.0007
1.3171,0.0006
1.3176,0.0005
1.3182,0.0005
1.3188,0.0004
1.3194,0.0003
1.32,0.0003
1.3206,0.0002
1.3212,0.0002
1.3218,0.0001
1.3224,0.0001
1.3229,0.0001
1.3235,0
1.3241,0
1.3247,0
1.3253,0
1.3259,0
1.3265,0
1.3271,0
1.3276,0
1.3282,0
1.3288,0
1.3294,0
1.33,0
1.3306,0
1.3312,0
1.3318,0
1.3324,0
1.3329,0.0001
1.3335,0.0001
1.3341,0.0001
1.3347,0.0002
1.3353,0.0002
1.3359,0.0003
1.3365,0.0003
1.3371,0.0004
1.3376,0.0004
1.3382,0.0004
1.3388,0.0005
1.3394,0.0005
1.34,0.0005
1.3406,0.0006
1.3412,0.0006
1.3418,0.0006
1.3424,0.0006
1.3429,0.0006
1.3435,0.0005
1.3441,0.0005
1.3447,0.0005
1.3453,0.0005
1.3459,0.0005
1.3465,0.0005
1.3471,0.0005
1.3476,0.0005
1.3482,0.0005
1.3488,0.0005
1.3494,0.0005
1.35,0.0006
1.3506,0.0006
1.3512,0.0006
1.3518,0.0007
1.3524,0.0007
1.3529,0.0008
1.3535,0.0008
1.3541,0.0009
1.3547,0.0009
1.3553,0.001
1.3559,0.001
1.3565,0.0011
1.3571,0.0011
1.3576,0.0011
1.3582,0.0011
1.3588,0.0012
1.3594,0.0012
1.36,0.0011
1.3606,0.0011
1.3612,0.0011
1.3618,0.0011
1.3624,0.0011
1.3629,0.001
1.3635,0.001
1.3641,0.0009
1.3647,0.0009
1.3653,0.0008
1.3659,0.0008
1.3665,0.0007
1.3671,0.0007
1.3676,0.0006
1.3682,0.0006
1.3688,0.0005
1.3694,0.0005
1.37,0.0004
1.3706,0.0004
1.3712,0.0004
1.3718,0.0003
1.3724,0.0003
1.3729,0.0003
1.3735,0.0002
1.3741,0.0002
1.3747,0.0002
1.3753,0.0002
1.3759,0.0001
1.3765,0.0001
1.3771,0.0001
1.3776,0.0001
1.3782,0.0001
1.3788,0.0001
1.3794,0.0001
1.38,0.0001
1.3806,0
1.3812,0
1.3818,0
1.3824,0
1.3829,0
1.3835,0
1.3841,0
1.3847,0
1.3853,0
1.3859,0
1.3865,0
1.3871,0.0001
1.3876,0.0001
1.3882,0.0001
1.3888,0.0002
1.3894,0.0003
1.39,0.0004
1.3906,0.0005
1.3912,0.0006
1.3918,0.0007
1.3924,0.0008
1.3929,0.001
1.3935,0.0011
1.3941,0.0012
1.3947,0.0014
1.3953,0.0015
1.3959,0.0016
1.3965,0.0016
1.3971,0.0017
1.3976,0.0017
1.3982,0.0016
1.3988,0.0016
1.3994,0.0015
1.4,0.0014
1.4006,0.0013
1.4012,0.0012
1.4018,0.0011
1.4024,0.001
1.4029,0.0008
1.4035,0.0007
1.4041,0.0006
1.4047,0.0005
1.4053,0.0003
1.4059,0.0003
1.4065,0.0002
1.4071,0.0001
1.4076,0
1.4082,0
1.4088,0
1.4094,-0.0001
1.41,-0.0001
1.4106,-0.0001
1.4112,-0.0001
1.4118,-0.0001
1.4124,-0.0001
1.4129,-0.0001
1.4135,-0.0001
1.4141,0
1.4147,0
1.4153,0
1.4159,0
1.4165,0
1.4171,0.0001
1.4176,0.0001
1.4182,0.0002
1.4188,0.0003
1.4194,0.0003
1.42,0.0004
1.4206,0.0005
1.4212,0.0006
1.4218,0.0007
1.4224,0.0007
1.4229,0.0008
1.4235,0.0009
1.4241,0.0009
1.4247,0.001
1.4253,0.001
1.4259,0.001
1.4265,0.001
1.4271,0.001
1.4276,0.001
1.4282,0.001
1.4288,0.001
1.4294,0.001
1.43,0.0009
1.4306,0.0009
1.4312,0.0008
1.4318,0.0008
1.4324,0.0007
1.4329,0.0007
1.4335,0.0007
1.4341,0.0007
1.4347,0.0006
1.4353,0.0006
1.4359,0.0006
1.4365,0.0007
1.4371,0.0007
1.4376,0.0007
1.4382,0.0008
1.4388,0.0008
1.4394,0.0009
1.44,0.0009
1.4406,0.001
1.4412,0.001
1.4418,0.001
1.4424,0.0011
1.4429,0.0011
1.4435,0.0011
1.4441,0.0011
1.4447,0.001
1.4453,0.001
1.4459,0.001
1.4465,0.0009
1.4471,0.0008
1.4476,0.0008
1.4482,0.0007
1.4488,0.0006
1.4494,0.0006
1.45,0.0005
1.4506,0.0004
1.4512,0.0003
1.4518,0.0003
1.4524,0.0002
1.4529,0.0001
1.4535,0.0001
1.4541,0.0001
1.4547,0
1.4553,0
1.4559,0
1.4565,0
1.4571,0
1.4576,0
1.4582,0
1.4588,-0.0001
1.4594,-0.0001
1.46,-0.0001
1.4606,-0.0001
1.4612,-0.0001
1.4618,-0.0001
1.4624,0
1.4629,0
1.4635,0
1.4641,0.0001
1.4647,0.0001
1.4653,0.0002
1.4659,0.0003
1.4665,0.0003
1.4671,0.0004
1.4676,0.0005
1.4682,0.0006
1.4688,0.0007
1.4694,0.0008
1.47,0.0009
1.4706,0.001
1.4712,0.0011
1.4718,0.0011
1.4724,0.0012
1.4729,0.0012
1.4735,0.0012
1.4741,0.0012
1.4747,0.0011
1.4753,0.0011
1.4759,0.001
1.4765,0.001
1.4771,0.0009
1.4776,0.0008
1.4782,0.0008
1.4788,0.0007
1.4794,0.0007
1.48,0.0006
1.4806,0.0006
1.4812,0.0006
1.4818,0.0005
1.4824,0.0005
1.4829,0.0005
1.4835,0.0005
1.4841,0.0006
1.4847,0.0006
1.4853,0.0006
1.4859,0.0007
1.4865,0.0007
1.4871,0.0008
1.4876,0.0008
1.4882,0.0009
1.4888,0.001
1.4894,0.001
1.49,0.0011
1.4906,0.0011
1.4912,0.0012
1.4918,0.0012
1.4924,0.0012
1.4929,0.0013
1.4935,0.0013
1.4941,0.0013
1.4947,0.0014
1.4953,0.0014
1.4959,0.0014
1.4965,0.0014
1.4971,0.0015
1.4976,0.0015
1.4982,0.0015
1.4988,0.0015
1.4994,0.0016
1.5,0.0016
1.5006,0.0016
1.5012,0.0016
1.5018,0.0016
1.5024,0.0016
1.5029,0.0017
1.5035,0.0017
1.5041,0.0017
1.5047,0.0017
1.5053,0.0017
1.5059,0.0017
1.5065,0.0017
1.5071,0.0017
1.5076,0.0017
1.5082,0.0017
1.5088,0.0017
1.5094,0.0017
1.51,0.0017
1.5106,0.0016
1.5112,0.0016
1.5118,0.0015
1.5124,0.0014
1.5129,0.0013
1.5135,0.0012
1.5141,0.0011
1.5147,0.0009
1.5153,0.0008
1.5159,0.0007
1.5165,0.0006
1.5171,0.0004
1.5176,0.0003
1.5182,0.0002
1.5188,0.0002
1.5194,0.0001
1.52,0
1.5206,0
1.5212,0
1.5218,-0.0001
1.5224,-0.0001
1.5229,-0.0001
1.5235,-0.0001
1.5241,-0.0001
1.5247,-0.0001
1.5253,-0.0001
1.5259,0
1.5265,0
1.5271,0
1.5276,0
1.5282,0
1.5288,0
1.5294,0.0001
1.53,0.0001
1.5306,0.0001
1.5312,0.0001
1.5318,0.0002
1.5324,0.0002
1.5329,0.0002
1.5335,0.0003
1.5341,0.0003
1.5347,0.0003
1.5353,0.0004
1.5359,0.0004
1.5365,0.0004
1.5371,0.0005
1.5376,0.0005
1.5382,0.0006
1.5388,0.0006
1.5394,0.0007
1.54,0.0008
1.5406,0.0008
1.5412,0.0009
1.5418,0.001
1.5424,0.0011
1.5429,0.0012
1.5435,0.0013
1.5441,0.0014
1.5447,0.0014
1.5453,0.0015
1.5459,0.0016
1.5465,0.0016
1.5471,0.0017
1.5476,0.0017
1.5482,0.0017
1.5488,0.0016
1.5494,0.0016
1.55,0.0015
1.5506,0.0014
1.5512,0.0013
1.5518,0.0012
1.5524,0.001
1.5529,0.0009
1.5535,0.0008
1.5541,0.0006
1.5547,0.0005
1.5553,0.0004
1.5559,0.0002
1.5565,0.0001
1.5571,0.0001
1.5576,0
1.5582,0
1.5588,-0.0001
1.5594,-0.0001
1.56,-0.0001
1.5606,0
1.5612,0
1.5618,0
1.5624,0.0001
1.5629,0.0001
1.5635,0.0002
1.5641,0.0003
1.5647,0.0003
1.5653,0.0004
1.5659,0.0004
1.5665,0.0005
1.5671,0.0006
1.5676,0.0006
1.5682,0.0007
1.5688,0.0008
1.5694,0.0009
1.57,0.001
1.5706,0.0011
1.5712,0.0012
1.5718,0.0012
1.5724,0.0013
1.5729,0.0014
1.5735,0.0014
1.5741,0.0015
1.5747,0.0015
1.5753,0.0016
1.5759,0.0016
1.5765,0.0016
1.5771,0.0016
1.5776,0.0016
1.5782,0.0016
1.5788,0.0016
1.5794,0.0016
1.58,0.0015
1.5806,0.0015
1.5812,0.0014
1.5818,0.0014
1.5824,0.0014
1.5829,0.0013
1.5835,0.0013
1.5841,0.0012
1.5847,0.0012
1.5853,0.0012
1.5859,0.0012
1.5865,0.0012
1.5871,0.0011
1.5876,0.0011
1.5882,0.0011
1.5888,0.0011
1.5894,0.0011
1.59,0.0011
1.5906,0.0011
1.5912,0.0011
1.5918,0.0011
1.5924,0.0011
1.5929,0.0011
1.5935,0.0011
1.5941,0.0011
1.5947,0.0012
1.5953,0.0012
1.5959,0.0012
1.5965,0.0012
1.5971,0.0012
1.5976,0.0012
1.5982,0.0012
1.5988,0.0012
1.5994,0.0012
1.6,0.0012
1.6006,0.0012
1.6012,0.0012
1.6018,0.0012
1.6024,0.0012
1.6029,0.0012
1.6035,0.0012
1.6041,0.0012
1.6047,0.0012
1.6053,0.0013
1.6059,0.0013
1.6065,0.0013
1.6071,0.0013
1.6076,0.0014
1.6082,0.0014
1.6088,0.0014
1.6094,0.0015
1.61,0.0015
1.6106,0.0015
1.6112,0.0016
1.6118,0.0016
1.6124,0.0016
1.6129,0.0016
1.6135,0.0016
1.6141,0.0016
1.6147,0.0016
1.6153,0.0016
1.6159,0.0016
1.6165,0.0015
1.6171,0.0015
1.6176,0.0014
1.6182,0.0013
1.6188,0.0012
1.6194,0.0012
1.62,0.0011
1.6206,0.001
1.6212,0.0009
1.6218,0.0008
1.6224,0.0007
1.6229,0.0007
1.6235,0.0006
1.6241,0.0006
1.6247,0.0005
1.6253,0.0005
1.6259,0.0004
1.6265,0.0004
1.6271,0.0003
1.6276,0.0003
1.6282,0.0003
1.6288,0.0003
1.6294,0.0003
1.63,0.0003
1.6306,0.0003
1.6312,0.0004
1.6318,0.0004
1.6324,0.0004
1.6329,0.0005
1.6335,0.0005
1.6341,0.0006
1.6347,0.0007
1.6353,0.0008
1.6359,0.0009
1.6365,0.001
1.6371,0.0011
1.6376,0.0012
1.6382,0.0013
1.6388,0.0014
1.6394,0.0014
1.64,0.0015
1.6406,0.0016
1.6412,0.0016
1.6418,0.0017
1.6424,0.0017
1.6429,0.0017
1.6435,0.0017
1.6441,0.0017
1.6447,0.0018
1.6453,0.0018
1.6459,0.0018
1.6465,0.0017
1.6471,0.0017
1.6476,0.0017
1.6482,0.0017
1.6488,0.0017
1.6494,0.0017
1.65,0.0017
1.6506,0.0017
1.6512,0.0017
1.6518,0.0017
1.6524,0.0017
1.6529,0.0017
1.6535,0.0016
1.6541,0.0016
1.6547,0.0016
1.6553,0.0016
1.6559,0.0015
1.6565,0.0015
1.6571,0.0015
1.6576,0.0014
1.6582,0.0014
1.6588,0.0013
1.6594,0.0013
1.66,0.0012
1.6606,0.0012
